Date,SPY
2018-09-20,261.3106384277344
2018-09-21,261.0718688964844
2018-09-24,260.20465087890625
2018-09-25,259.9632873535156
2018-09-26,259.185302734375
2018-09-27,259.9095153808594
2018-09-28,259.9364013671875
2018-10-01,260.8394775390625
2018-10-02,260.6875
2018-10-03,260.8304443359375
2018-10-04,258.79193115234375
2018-10-05,257.343505859375
2018-10-08,257.343505859375
2018-10-09,256.9678955078125
2018-10-10,248.83151245117188
2018-10-11,243.35055541992188
2018-10-12,246.73036193847656
2018-10-15,245.34446716308594
2018-10-16,250.70913696289062
2018-10-17,250.75387573242188
2018-10-18,247.13262939453125
2018-10-19,246.9986114501953
2018-10-22,245.88987731933594
2018-10-23,244.63815307617188
2018-10-24,237.22592163085938
2018-10-25,241.48184204101562
2018-10-26,237.23486328125
2018-10-29,235.92056274414062
2018-10-30,239.4164581298828
2018-10-31,241.9736328125
2018-11-01,244.54873657226562
2018-11-02,243.10028076171875
2018-11-05,244.44139099121094
2018-11-06,245.98831176757812
2018-11-07,251.25457763671875
2018-11-08,250.79852294921875
2018-11-09,248.3486785888672
2018-11-12,243.70828247070312
2018-11-13,243.25222778320312
2018-11-14,241.58921813964844
2018-11-15,244.110595703125
2018-11-16,244.74537658691406
2018-11-19,240.60565185546875
2018-11-20,236.15301513671875
2018-11-21,236.95765686035156
2018-11-23,235.37509155273438
2018-11-26,239.17503356933594
2018-11-27,239.97982788085938
2018-11-28,245.50537109375
2018-11-29,244.9689483642578
2018-11-30,246.46209716796875
2018-12-03,249.7255859375
2018-12-04,241.6339111328125
2018-12-06,241.267333984375
2018-12-07,235.66127014160156
2018-12-10,236.10833740234375
2018-12-11,236.16197204589844
2018-12-12,237.35104370117188
2018-12-13,237.27059936523438
2018-12-14,232.8894805908203
2018-12-17,228.32054138183594
2018-12-18,228.0701904296875
2018-12-19,224.6546630859375
2018-12-20,220.99778747558594
2018-12-21,216.46963500976562
2018-12-24,210.74986267089844
2018-12-26,221.3979949951172
2018-12-27,223.09776306152344
2018-12-28,222.8099365234375
2018-12-31,224.761474609375
2019-01-02,224.99534606933594
2019-01-03,219.6262969970703
2019-01-04,226.9828643798828
2019-01-07,228.77256774902344
2019-01-08,230.92196655273438
2019-01-09,232.00112915039062
2019-01-10,232.8195343017578
2019-01-11,232.9095001220703
2019-01-14,231.488525390625
2019-01-15,234.14154052734375
2019-01-16,234.70816040039062
2019-01-17,236.4888153076172
2019-01-18,239.63645935058594
2019-01-22,236.39886474609375
2019-01-23,236.89353942871094
2019-01-24,237.01942443847656
2019-01-25,239.02491760253906
2019-01-28,237.2083282470703
2019-01-29,236.89353942871094
2019-01-30,240.6436767578125
2019-01-31,242.7571563720703
2019-02-01,242.8740692138672
2019-02-04,244.58279418945312
2019-02-05,245.60812377929688
2019-02-06,245.2843017578125
2019-02-07,242.94602966308594
2019-02-08,243.2427978515625
2019-02-11,243.377685546875
2019-02-12,246.50738525390625
2019-02-13,247.3078155517578
2019-02-14,246.75918579101562
2019-02-15,249.44822692871094
2019-02-19,249.8798828125
2019-02-20,250.38356018066406
2019-02-21,249.49319458007812
2019-02-22,251.04006958007812
2019-02-25,251.38185119628906
2019-02-26,251.20193481445312
2019-02-27,251.0940704345703
2019-02-28,250.6264190673828
2019-03-01,252.19117736816406
2019-03-04,251.27381896972656
2019-03-05,250.93212890625
2019-03-06,249.41220092773438
2019-03-07,247.32577514648438
2019-03-08,246.83119201660156
2019-03-11,250.41053771972656
2019-03-12,251.3548126220703
2019-03-13,253.01852416992188
2019-03-14,252.85667419433594
2019-03-15,254.10598754882812
2019-03-18,255.02735900878906
2019-03-19,255.09046936035156
2019-03-20,254.3227081298828
2019-03-21,257.19525146484375
2019-03-22,252.2451934814453
2019-03-25,252.05552673339844
2019-03-26,253.93431091308594
2019-03-27,252.60646057128906
2019-03-28,253.56394958496094
2019-03-29,255.16275024414062
2019-04-01,258.1888122558594
2019-04-02,258.3152770996094
2019-04-03,258.72174072265625
2019-04-04,259.4082946777344
2019-04-05,260.6639709472656
2019-04-08,260.862548828125
2019-04-09,259.5257568359375
2019-04-10,260.41094970703125
2019-04-11,260.33868408203125
2019-04-12,262.10015869140625
2019-04-15,261.9284973144531
2019-04-16,262.10015869140625
2019-04-17,261.4587097167969
2019-04-18,261.9736633300781
2019-04-22,262.1994934082031
2019-04-23,264.55706787109375
2019-04-24,263.9699401855469
2019-04-25,263.8072814941406
2019-04-26,265.0357971191406
2019-04-29,265.4513244628906
2019-04-30,265.5868225097656
2019-05-01,263.590576171875
2019-05-02,263.021484375
2019-05-03,265.59588623046875
2019-05-06,264.5028991699219
2019-05-07,260.0857238769531
2019-05-08,259.72442626953125
2019-05-09,258.93865966796875
2019-05-10,260.2393493652344
2019-05-13,253.6995086669922
2019-05-14,255.99388122558594
2019-05-15,257.4932861328125
2019-05-16,259.8780517578125
2019-05-17,258.1979064941406
2019-05-20,256.4906921386719
2019-05-21,258.8030090332031
2019-05-22,258.0081481933594
2019-05-23,254.8555908203125
2019-05-24,255.43377685546875
2019-05-28,253.05813598632812
2019-05-29,251.35997009277344
2019-05-30,252.04644775390625
2019-05-31,248.65000915527344
2019-06-03,248.01771545410156
2019-06-04,253.40138244628906
2019-06-05,255.59642028808594
2019-06-06,257.258544921875
2019-06-07,259.8328552246094
2019-06-10,261.0251770019531
2019-06-11,260.9618835449219
2019-06-12,260.5013122558594
2019-06-13,261.5761413574219
2019-06-14,261.2871398925781
2019-06-17,261.386474609375
2019-06-18,264.1234436035156
2019-06-19,264.71966552734375
2019-06-20,267.2489318847656
2019-06-21,266.8603820800781
2019-06-24,266.53363037109375
2019-06-25,263.91949462890625
2019-06-26,263.65625
2019-06-27,264.5911560058594
2019-06-28,265.9527587890625
2019-07-01,268.36712646484375
2019-07-02,269.0660400390625
2019-07-03,271.2171936035156
2019-07-05,270.9087219238281
2019-07-08,269.4200744628906
2019-07-09,269.7558898925781
2019-07-10,271.04486083984375
2019-07-11,271.6802673339844
2019-07-12,272.8965148925781
2019-07-15,272.98724365234375
2019-07-16,272.1067810058594
2019-07-17,270.25518798828125
2019-07-18,271.2445373535156
2019-07-19,269.73779296875
2019-07-22,270.40045166015625
2019-07-23,272.333740234375
2019-07-24,273.6135559082031
2019-07-25,272.3064880371094
2019-07-26,274.131103515625
2019-07-29,273.6317443847656
2019-07-30,272.9600524902344
2019-07-31,269.9737548828125
2019-08-01,267.62286376953125
2019-08-02,265.6078186035156
2019-08-05,257.62005615234375
2019-08-06,261.2328186035156
2019-08-07,261.3870544433594
2019-08-08,266.51544189453125
2019-08-09,264.7000427246094
2019-08-12,261.4778137207031
2019-08-13,265.5443115234375
2019-08-14,257.6927185058594
2019-08-15,258.37347412109375
2019-08-16,262.1858215332031
2019-08-19,265.34454345703125
2019-08-20,263.3113708496094
2019-08-21,265.4534606933594
2019-08-22,265.3717346191406
2019-08-23,258.55511474609375
2019-08-26,261.4143371582031
2019-08-27,260.38861083984375
2019-08-28,262.22216796875
2019-08-29,265.57147216796875
2019-08-30,265.4534606933594
2019-09-03,263.90130615234375
2019-09-04,266.896728515625
2019-09-05,270.3277587890625
2019-09-06,270.53656005859375
2019-09-09,270.67279052734375
2019-09-10,270.60919189453125
2019-09-11,272.53350830078125
2019-09-12,273.47747802734375
2019-09-13,273.2959289550781
2019-09-16,272.4517517089844
2019-09-17,273.1416320800781
2019-09-18,273.30499267578125
2019-09-19,273.286865234375
2019-09-20,271.99560546875
2019-09-23,271.93182373046875
2019-09-24,269.7980041503906
2019-09-25,271.3937683105469
2019-09-26,270.8283386230469
2019-09-27,269.369384765625
2019-09-30,270.61859130859375
2019-10-01,267.3997497558594
2019-10-02,262.6761169433594
2019-10-03,264.8282775878906
2019-10-04,268.4119873046875
2019-10-07,267.2538146972656
2019-10-08,263.10479736328125
2019-10-09,265.6033020019531
2019-10-10,267.3997497558594
2019-10-11,270.1718444824219
2019-10-14,269.87091064453125
2019-10-15,272.5427551269531
2019-10-16,272.1050720214844
2019-10-17,272.9074401855469
2019-10-18,271.7129211425781
2019-10-21,273.5549621582031
2019-10-22,272.66131591796875
2019-10-23,273.4544372558594
2019-10-24,273.90142822265625
2019-10-25,275.0230407714844
2019-10-28,276.5732727050781
2019-10-29,276.4911804199219
2019-10-30,277.3392028808594
2019-10-31,276.6005859375
2019-11-01,279.16302490234375
2019-11-04,280.28460693359375
2019-11-05,279.9744873046875
2019-11-06,280.0384216308594
2019-11-07,281.0232238769531
2019-11-08,281.7162780761719
2019-11-11,281.1781921386719
2019-11-12,281.77099609375
2019-11-13,281.8621826171875
2019-11-14,282.2724914550781
2019-11-15,284.31512451171875
2019-11-18,284.5248718261719
2019-11-19,284.4427795410156
2019-11-20,283.38494873046875
2019-11-21,282.9290771484375
2019-11-22,283.5582580566406
2019-11-25,285.7558898925781
2019-11-26,286.40338134765625
2019-11-27,287.67999267578125
2019-11-29,286.61309814453125
2019-12-02,284.1783142089844
2019-12-03,282.2724914550781
2019-12-04,284.01422119140625
2019-12-05,284.5248718261719
2019-12-06,287.1236877441406
2019-12-09,286.220947265625
2019-12-10,285.90179443359375
2019-12-11,286.7133483886719
2019-12-12,289.1845703125
2019-12-13,289.3578186035156
2019-12-16,291.3457946777344
2019-12-17,291.4094543457031
2019-12-18,291.4277038574219
2019-12-19,292.62237548828125
2019-12-20,293.9053039550781
2019-12-23,294.35418701171875
2019-12-24,294.3634338378906
2019-12-26,295.9304504394531
2019-12-27,295.8570861816406
2019-12-30,294.2259521484375
2019-12-31,294.940673828125
2020-01-02,297.698974609375
2020-01-03,295.44476318359375
2020-01-06,296.5718688964844
2020-01-07,295.73797607421875
2020-01-08,297.3141174316406
2020-01-09,299.33013916015625
2020-01-10,298.4687194824219
2020-01-13,300.52142333984375
2020-01-14,300.06317138671875
2020-01-15,300.7413330078125
2020-01-16,303.242919921875
2020-01-17,304.18682861328125
2020-01-21,303.59112548828125
2020-01-22,303.6277770996094
2020-01-23,303.97607421875
2020-01-24,301.2728271484375
2020-01-27,296.4435119628906
2020-01-28,299.5500183105469
2020-01-29,299.30267333984375
2020-01-30,300.2740478515625
2020-01-31,294.8216552734375
2020-02-03,297.01165771484375
2020-02-04,301.5384826660156
2020-02-05,305.0206604003906
2020-02-06,306.0470275878906
2020-02-07,304.41595458984375
2020-02-10,306.68853759765625
2020-02-11,307.2200012207031
2020-02-12,309.1993408203125
2020-02-13,308.8694152832031
2020-02-14,309.36431884765625
2020-02-18,308.5671081542969
2020-02-19,310.0423889160156
2020-02-20,308.7686462402344
2020-02-21,305.5888671875
2020-02-24,295.4539794921875
2020-02-25,286.5010070800781
2020-02-26,285.4472351074219
2020-02-27,272.6273498535156
2020-02-28,271.48193359375
2020-03-02,283.2388000488281
2020-03-03,275.1289978027344
2020-03-04,286.6934509277344
2020-03-05,277.1632080078125
2020-03-06,272.58148193359375
2020-03-09,251.2943572998047
2020-03-10,264.297607421875
2020-03-11,251.4134521484375
2020-03-12,227.3589324951172
2020-03-13,246.79498291015625
2020-03-16,219.78981018066406
2020-03-17,231.65664672851562
2020-03-18,219.9271697998047
2020-03-19,220.39454650878906
2020-03-20,210.89683532714844
2020-03-23,205.5045928955078
2020-03-24,224.12399291992188
2020-03-25,227.47909545898438
2020-03-26,240.76156616210938
2020-03-27,233.59034729003906
2020-03-30,241.1763916015625
2020-03-31,237.58152770996094
2020-04-01,226.8892364501953
2020-04-02,232.1248016357422
2020-04-03,228.76959228515625
2020-04-06,244.1352081298828
2020-04-07,244.38406372070312
2020-04-08,252.58770751953125
2020-04-09,256.4314880371094
2020-04-13,254.09019470214844
2020-04-14,261.583984375
2020-04-15,256.0257873535156
2020-04-16,257.2609558105469
2020-04-17,264.2109680175781
2020-04-20,259.55609130859375
2020-04-21,251.6751251220703
2020-04-22,257.2609558105469
2020-04-23,257.2424621582031
2020-04-24,260.8281555175781
2020-04-27,264.5888366699219
2020-04-28,263.37213134765625
2020-04-29,270.2669372558594
2020-04-30,267.7505798339844
2020-05-01,260.6622619628906
2020-05-04,261.38116455078125
2020-05-05,263.796142578125
2020-05-06,262.00799560546875
2020-05-07,265.1695251464844
2020-05-08,269.55706787109375
2020-05-11,269.61248779296875
2020-05-12,264.2386169433594
2020-05-13,259.5652770996094
2020-05-14,262.67156982421875
2020-05-15,263.8792419433594
2020-05-18,271.9167785644531
2020-05-19,269.1239013671875
2020-05-20,273.69580078125
2020-05-21,271.8062438964844
2020-05-22,272.3223571777344
2020-05-26,275.6775207519531
2020-05-27,279.7793273925781
2020-05-28,279.26324462890625
2020-05-29,280.507568359375
2020-06-01,281.6412658691406
2020-06-02,283.97332763671875
2020-06-03,287.7525329589844
2020-06-04,286.9965515136719
2020-06-05,294.3522644042969
2020-06-08,297.91021728515625
2020-06-09,295.6888427734375
2020-06-10,294.038818359375
2020-06-11,277.0877990722656
2020-06-12,280.4060363769531
2020-06-15,283.0239562988281
2020-06-16,288.4715270996094
2020-06-17,287.2731628417969
2020-06-18,287.38385009765625
2020-06-19,285.741455078125
2020-06-22,287.574462890625
2020-06-23,288.8984375
2020-06-24,281.5290222167969
2020-06-25,284.547119140625
2020-06-26,277.7887268066406
2020-06-29,281.87152099609375
2020-06-30,285.48223876953125
2020-07-01,287.4819641113281
2020-07-02,289.0651550292969
2020-07-06,293.5274353027344
2020-07-07,290.5001220703125
2020-07-08,292.7220153808594
2020-07-09,291.0555725097656
2020-07-10,294.0274353027344
2020-07-13,291.4814453125
2020-07-14,295.2587890625
2020-07-15,297.97137451171875
2020-07-16,296.99005126953125
2020-07-17,297.85101318359375
2020-07-20,300.2581481933594
2020-07-21,300.8968811035156
2020-07-22,302.609619140625
2020-07-23,298.9989929199219
2020-07-24,297.0733337402344
2020-07-27,299.23968505859375
2020-07-28,297.3417663574219
2020-07-29,300.998779296875
2020-07-30,299.9247741699219
2020-07-31,302.2947998046875
2020-08-03,304.3963928222656
2020-08-04,305.5722961425781
2020-08-05,307.47015380859375
2020-08-06,309.5254821777344
2020-08-07,309.74761962890625
2020-08-10,310.6734619140625
2020-08-11,308.10894775390625
2020-08-12,312.40472412109375
2020-08-13,311.83990478515625
2020-08-14,311.8492126464844
2020-08-17,312.8398742675781
2020-08-18,313.5157165527344
2020-08-19,312.21026611328125
2020-08-20,313.1823425292969
2020-08-21,314.29345703125
2020-08-24,317.47821044921875
2020-08-25,318.58905029296875
2020-08-26,321.7831726074219
2020-08-27,322.4867248535156
2020-08-28,324.56976318359375
2020-08-31,323.3940124511719
2020-09-01,326.43994140625
2020-09-02,331.1615905761719
2020-09-03,319.764892578125
2020-09-04,317.1541442871094
2020-09-08,308.488525390625
2020-09-09,314.5804443359375
2020-09-10,309.1180419921875
2020-09-11,309.2755126953125
2020-09-14,313.3490905761719
2020-09-15,314.9321594238281
2020-09-16,313.6823425292969
2020-09-17,310.9234313964844
2020-09-18,307.3437805175781
2020-09-21,303.9232482910156
2020-09-22,307.0184631347656
2020-09-23,299.8984680175781
2020-09-24,300.6978454589844
2020-09-25,305.5592346191406
2020-09-28,310.6343078613281
2020-09-29,308.9425964355469
2020-09-30,311.284912109375
2020-10-01,313.283447265625
2020-10-02,310.3089904785156
2020-10-05,315.8117370605469
2020-10-06,311.3221740722656
2020-10-07,316.7412414550781
2020-10-08,319.5484313964844
2020-10-09,322.4020080566406
2020-10-12,327.5887145996094
2020-10-13,325.4507141113281
2020-10-14,323.4058532714844
2020-10-15,323.006103515625
2020-10-16,322.8109130859375
2020-10-19,317.9031677246094
2020-10-20,319.1765441894531
2020-10-21,318.5723571777344
2020-10-22,320.3198547363281
2020-10-23,321.4073486328125
2020-10-26,315.4678649902344
2020-10-27,314.3802490234375
2020-10-28,303.6351013183594
2020-10-29,306.72113037109375
2020-10-30,303.5235900878906
2020-11-02,306.9255676269531
2020-11-03,312.3446044921875
2020-11-04,319.3253479003906
2020-11-05,325.5530700683594
2020-11-06,325.47869873046875
2020-11-09,329.5684509277344
2020-11-10,329.0851745605469
2020-11-11,331.5298767089844
2020-11-12,328.3135986328125
2020-11-13,332.85906982421875
2020-11-16,337.013916015625
2020-11-17,335.201416015625
2020-11-18,331.167236328125
2020-11-19,332.5615539550781
2020-11-20,330.2843017578125
2020-11-23,332.2640686035156
2020-11-24,337.6181640625
2020-11-25,337.09759521484375
2020-11-27,338.03643798828125
2020-11-30,336.5398864746094
2020-12-01,340.22064208984375
2020-12-02,340.9364929199219
2020-12-03,340.843505859375
2020-12-04,343.7808532714844
2020-12-07,343.07440185546875
2020-12-08,344.0782165527344
2020-12-09,340.9922790527344
2020-12-10,340.8807067871094
2020-12-11,340.48101806640625
2020-12-14,338.95660400390625
2020-12-15,343.5390930175781
2020-12-16,344.0782165527344
2020-12-17,346.0023498535156
2020-12-18,344.620849609375
2020-12-21,343.38861083984375
2020-12-22,342.8097839355469
2020-12-23,343.117919921875
2020-12-24,344.4527893066406
2020-12-28,347.411865234375
2020-12-29,346.7491455078125
2020-12-30,347.243896484375
2020-12-31,349.0081481933594
2021-01-04,344.2567138671875
2021-01-05,346.6277160644531
2021-01-06,348.7000732421875
2021-01-07,353.88092041015625
2021-01-08,355.8971862792969
2021-01-11,353.4981689453125
2021-01-12,353.5727844238281
2021-01-13,354.52496337890625
2021-01-14,353.2834777832031
2021-01-15,350.70697021484375
2021-01-19,353.4608459472656
2021-01-20,358.35223388671875
2021-01-21,358.6789855957031
2021-01-22,357.409423828125
2021-01-25,358.81890869140625
2021-01-26,358.25897216796875
2021-01-27,349.50286865234375
2021-01-28,352.5086975097656
2021-01-29,345.4515686035156
2021-02-01,351.2018127441406
2021-02-02,356.16790771484375
2021-02-03,356.4479064941406
2021-02-04,360.499267578125
2021-02-05,361.9181213378906
2021-02-08,364.5317687988281
2021-02-09,364.2890625
2021-02-10,364.13043212890625
2021-02-11,364.718505859375
2021-02-12,366.5201721191406
2021-02-16,366.2027282714844
2021-02-17,366.2868347167969
2021-02-18,364.72784423828125
2021-02-19,364.0837707519531
2021-02-22,361.2833251953125
2021-02-23,361.7220458984375
2021-02-24,365.7079772949219
2021-02-25,356.8959655761719
2021-02-26,355.0570068359375
2021-03-01,363.6636657714844
2021-03-02,360.825927734375
2021-03-03,356.0465087890625
2021-03-04,351.64056396484375
2021-03-05,358.1095275878906
2021-03-08,356.32659912109375
2021-03-09,361.4140930175781
2021-03-10,363.6636657714844
2021-03-11,367.35101318359375
2021-03-12,367.845703125
2021-03-15,370.03936767578125
2021-03-16,369.5726013183594
2021-03-17,370.83282470703125
2021-03-18,365.43731689453125
2021-03-19,364.7611999511719
2021-03-22,367.6737365722656
2021-03-23,364.7798156738281
2021-03-24,362.925537109375
2021-03-25,364.9672546386719
2021-03-26,370.8486328125
2021-03-29,370.6612854003906
2021-03-30,369.6779479980469
2021-03-31,371.1763610839844
2021-04-01,375.18475341796875
2021-04-05,380.56982421875
2021-04-06,380.34515380859375
2021-04-07,380.7852478027344
2021-04-08,382.59271240234375
2021-04-09,385.3741760253906
2021-04-12,385.5147399902344
2021-04-13,386.6572265625
2021-04-14,385.3368225097656
2021-04-15,389.4763488769531
2021-04-16,390.778076171875
2021-04-19,388.8581237792969
2021-04-20,386.0111083984375
2021-04-21,389.66363525390625
2021-04-22,386.1047668457031
2021-04-23,390.2910461425781
2021-04-26,391.10577392578125
2021-04-27,391.021484375
2021-04-28,390.9091796875
2021-04-29,393.40032958984375
2021-04-30,390.8155822753906
2021-05-03,391.6583557128906
2021-05-04,389.2421569824219
2021-05-05,389.3638916015625
2021-05-06,392.4731750488281
2021-05-07,395.32965087890625
2021-05-10,391.41485595703125
2021-05-11,387.921630859375
2021-05-12,379.6801452636719
2021-05-13,384.240966796875
2021-05-14,390.1412658691406
2021-05-17,389.14849853515625
2021-05-18,385.79571533203125
2021-05-19,384.7841796875
2021-05-20,388.9237060546875
2021-05-21,388.6052551269531
2021-05-24,392.56683349609375
2021-05-25,391.69580078125
2021-05-26,392.4731750488281
2021-05-27,392.6791687011719
2021-05-28,393.3816223144531
2021-06-01,393.0351257324219
2021-06-02,393.6531982421875
2021-06-03,392.192138671875
2021-06-04,395.7791442871094
2021-06-07,395.39520263671875
2021-06-08,395.4794616699219
2021-06-09,394.8894348144531
2021-06-10,396.72503662109375
2021-06-11,397.3805847167969
2021-06-14,398.2703552246094
2021-06-15,397.5398254394531
2021-06-16,395.3201904296875
2021-06-17,395.1891784667969
2021-06-18,389.8578186035156
2021-06-21,395.4389953613281
2021-06-22,397.5531311035156
2021-06-23,397.0740051269531
2021-06-24,399.4230041503906
2021-06-25,400.8417053222656
2021-06-28,401.6498107910156
2021-06-29,401.8658447265625
2021-06-30,402.2041320800781
2021-07-01,404.4310302734375
2021-07-02,407.5223693847656
2021-07-06,406.780029296875
2021-07-07,408.2175598144531
2021-07-08,404.89141845703125
2021-07-09,409.2135925292969
2021-07-12,410.6793212890625
2021-07-13,409.279296875
2021-07-14,409.89013671875
2021-07-15,408.4900817871094
2021-07-16,405.28607177734375
2021-07-19,399.30078125
2021-07-20,405.02301025390625
2021-07-21,408.3021240234375
2021-07-22,409.1572265625
2021-07-23,413.3666076660156
2021-07-26,414.3813171386719
2021-07-27,412.4927673339844
2021-07-28,412.3236389160156
2021-07-29,414.0337219238281
2021-07-30,412.02294921875
2021-08-02,411.1585388183594
2021-08-03,414.5035095214844
2021-08-04,412.464599609375
2021-08-05,415.07666015625
2021-08-06,415.7625427246094
2021-08-09,415.4242858886719
2021-08-10,415.94110107421875
2021-08-11,416.974609375
2021-08-12,418.224365234375
2021-08-13,418.98541259765625
2021-08-16,419.97198486328125
2021-08-17,417.21893310546875
2021-08-18,412.65240478515625
2021-08-19,413.2914123535156
2021-08-20,416.5799865722656
2021-08-23,420.24444580078125
2021-08-24,420.9115295410156
2021-08-25,421.7948303222656
2021-08-26,419.30487060546875
2021-08-27,423.0538024902344
2021-08-30,424.91424560546875
2021-08-31,424.28466796875
2021-09-01,424.51025390625
2021-09-02,425.8162841796875
2021-09-03,425.71282958984375
2021-09-07,424.1907653808594
2021-09-08,423.6740417480469
2021-09-09,421.8605651855469
2021-09-10,418.534423828125
2021-09-13,419.60552978515625
2021-09-14,417.3410949707031
2021-09-15,420.82696533203125
2021-09-16,420.15985107421875
2021-09-17,416.0671081542969
2021-09-20,409.1295166015625
2021-09-21,408.7430114746094
2021-09-22,412.7301940917969
2021-09-23,417.74493408203125
2021-09-24,418.43304443359375
2021-09-27,417.2358703613281
2021-09-28,408.8278503417969
2021-09-29,409.5159606933594
2021-09-30,404.5107421875
2021-10-01,409.3179626464844
2021-10-04,404.0394592285156
2021-10-05,408.2434387207031
2021-10-06,409.940185546875
2021-10-07,413.4843444824219
2021-10-08,412.7301940917969
2021-10-11,409.74212646484375
2021-10-12,408.73358154296875
2021-10-13,410.20404052734375
2021-10-14,417.10394287109375
2021-10-15,420.2805480957031
2021-10-18,421.52484130859375
2021-10-19,424.7768249511719
2021-10-20,426.4451599121094
2021-10-21,427.5574645996094
2021-10-22,427.11444091796875
2021-10-25,429.40496826171875
2021-10-26,429.7914733886719
2021-10-27,427.88739013671875
2021-10-28,432.0159912109375
2021-10-29,432.8926086425781
2021-11-01,433.6372375488281
2021-11-02,435.3905029296875
2021-11-03,438.0487060546875
2021-11-04,440.11297607421875
2021-11-05,441.6400146484375
2021-11-08,442.01702880859375
2021-11-09,440.5559997558594
2021-11-10,437.0118103027344
2021-11-11,437.15325927734375
2021-11-12,440.45233154296875
2021-11-15,440.60308837890625
2021-11-16,442.346923828125
2021-11-17,441.2724304199219
2021-11-18,442.7711486816406
2021-11-19,441.9793701171875
2021-11-22,440.7351379394531
2021-11-23,441.3195495605469
2021-11-24,442.4977722167969
2021-11-26,432.628662109375
2021-11-29,437.93560791015625
2021-11-30,429.41436767578125
2021-12-01,424.644775390625
2021-12-02,431.1487731933594
2021-12-03,427.3972473144531
2021-12-06,432.4590759277344
2021-12-07,441.4043273925781
2021-12-08,442.5732421875
2021-12-09,439.58514404296875
2021-12-10,443.72320556640625
2021-12-13,439.7925109863281
2021-12-14,436.7667236328125
2021-12-15,443.59124755859375
2021-12-16,439.67938232421875
2021-12-17,434.9999694824219
2021-12-20,430.37445068359375
2021-12-21,438.0174560546875
2021-12-22,442.39703369140625
2021-12-23,445.1496887207031
2021-12-27,451.449462890625
2021-12-28,451.08056640625
2021-12-29,451.6575927734375
2021-12-30,450.4090270996094
2021-12-31,449.2738342285156
2022-01-03,451.8751525878906
2022-01-04,451.7237854003906
2022-01-05,443.0497131347656
2022-01-06,442.6335144042969
2022-01-07,440.8835754394531
2022-01-10,440.3349609375
2022-01-11,444.3456115722656
2022-01-12,445.54693603515625
2022-01-13,439.407958984375
2022-01-14,439.5876770019531
2022-01-18,431.8027038574219
2022-01-19,427.3191223144531
2022-01-20,422.5895080566406
2022-01-21,414.2938232421875
2022-01-24,416.0531311035156
2022-01-25,410.9736328125
2022-01-26,409.9425964355469
2022-01-27,407.91827392578125
2022-01-28,418.049072265625
2022-01-31,425.5785827636719
2022-02-01,428.4541931152344
2022-02-02,432.61627197265625
2022-02-03,422.4476013183594
2022-02-04,424.43402099609375
2022-02-07,423.0718994140625
2022-02-08,426.5529479980469
2022-02-09,432.7958984375
2022-02-10,425.0205383300781
2022-02-11,416.6396789550781
2022-02-14,415.2774963378906
2022-02-15,421.9747009277344
2022-02-16,422.4476013183594
2022-02-17,413.4234924316406
2022-02-18,410.74658203125
2022-02-22,406.338623046875
2022-02-23,399.1307678222656
2022-02-24,405.1372375488281
2022-02-25,414.07623291015625
2022-02-28,413.016845703125
2022-03-01,406.7264099121094
2022-03-02,414.2086181640625
2022-03-03,412.14654541015625
2022-03-04,408.79803466796875
2022-03-07,396.7470397949219
2022-03-08,393.739013671875
2022-03-09,404.29541015625
2022-03-10,402.4698181152344
2022-03-11,397.3523254394531
2022-03-14,394.44842529296875
2022-03-15,403.12249755859375
2022-03-16,412.0613708496094
2022-03-17,417.2166442871094
2022-03-18,421.7863464355469
2022-03-21,421.6630554199219
2022-03-22,426.5970153808594
2022-03-23,421.1031494140625
2022-03-24,427.45098876953125
2022-03-25,429.5385437011719
2022-03-28,432.5939025878906
2022-03-29,437.94537353515625
2022-03-30,435.2411804199219
2022-03-31,428.542236328125
2022-04-01,429.7567443847656
2022-04-04,433.4383544921875
2022-04-05,427.9634704589844
2022-04-06,423.68408203125
2022-04-07,425.8189697265625
2022-04-08,424.6803894042969
2022-04-11,417.421630859375
2022-04-12,415.87493896484375
2022-04-13,420.6383056640625
2022-04-14,415.40057373046875
2022-04-18,415.5713806152344
2022-04-19,422.2798156738281
2022-04-20,421.96661376953125
2022-04-21,415.65673828125
2022-04-22,404.2514953613281
2022-04-25,406.5951843261719
2022-04-26,394.8197937011719
2022-04-27,395.92999267578125
2022-04-28,405.9309387207031
2022-04-29,390.92950439453125
2022-05-02,393.28271484375
2022-05-03,395.0854797363281
2022-05-04,407.1170349121094
2022-05-05,392.64691162109375
2022-05-06,390.30322265625
2022-05-09,377.80682373046875
2022-05-10,378.67974853515625
2022-05-11,372.6639709472656
2022-05-12,372.27496337890625
2022-05-13,381.17529296875
2022-05-16,379.6285705566406
2022-05-17,387.4376220703125
2022-05-18,371.81951904296875
2022-05-19,369.5422058105469
2022-05-20,369.7034912109375
2022-05-23,376.6207275390625
2022-05-24,373.7456970214844
2022-05-25,377.0477600097656
2022-05-26,384.5816345214844
2022-05-27,394.02276611328125
2022-05-31,391.8118896484375
2022-06-01,388.64276123046875
2022-06-02,396.04388427734375
2022-06-03,389.5442199707031
2022-06-06,390.7303466796875
2022-06-07,394.47821044921875
2022-06-08,390.18939208984375
2022-06-09,380.9095764160156
2022-06-10,369.86480712890625
2022-06-13,355.8216857910156
2022-06-14,354.74957275390625
2022-06-15,359.8069763183594
2022-06-16,347.8987731933594
